id,redemption_status
311,0.0004770243507073343
312,6.742355071100613e-05
314,5.220796500928464e-05
315,8.081863086973517e-05
319,0.00044648572261085255
323,0.005518030049321163
324,0.0001177063742940113
327,0.04241853154429639
333,4.957775151477052e-05
334,2.9245721988900826e-05
338,4.8466758073470316e-05
339,0.00033983557065051136
340,0.0002407840018801039
341,0.00013835279718608963
344,0.00024535461310257493
348,0.00013036006324791948
349,0.0008706453144837228
350,0.0005968205226684466
354,0.00012915293930658992
358,8.909054182992914e-05
364,4.6252076164498825e-05
373,0.0001007702928388879
375,0.0002321836750261546
376,0.0012045833855130403
377,0.00286668318932076
379,2.256621986674611e-05
381,0.00015253778710395767
382,0.0011263418494687827
388,6.750614326816041e-05
390,0.00023029077868537743
394,9.429853759445311e-05
396,0.001343676946877168
399,0.0002793005911601111
402,4.235119886937116e-05
405,0.0007368975872353258
408,2.8095184580813678e-05
409,0.0002605287164143365
414,8.714248049354633e-05
415,0.00011678397467828057
416,0.0005672883173623632
422,0.0012531130952421548
426,5.684473396120137e-05
427,3.224487728928242e-05
429,0.0005644396733859769
431,0.0003681654642258932
432,0.0002500027403577247
433,0.00018867536280920208
434,0.001378816784667147
436,0.0007735372154559029
437,0.27859439673866015
439,5.563902363294388e-05
442,0.000503376465416368
443,0.0003957557471791559
444,0.46364535454933076
448,3.85910922787447e-05
451,0.0015556926411533023
453,0.00014465392288114137
458,5.511678019587981e-05
459,0.3465274338198831
460,0.000489399632153044
462,0.000452328315006556
464,0.004589135441418598
466,0.01931574401253701
467,0.00012156193405299958
471,0.00012852204941853627
476,0.8658194510946796
477,0.00011564469820710156
480,9.893287950168428e-05
481,0.0001501154776504795
482,0.00030647189975170814
489,0.0003434419356307867
490,0.00015441500530204727
493,0.0001919928272461189
498,0.00021229779309894393
500,0.0008462197060700569
501,2.7686909408848918e-05
509,3.783690887758269e-05
510,0.000133579854400902
511,0.00014160916838017366
512,0.00011771012514251008
513,9.136524477373815e-05
514,0.0011855988188711618
520,0.0002931505578171229
522,4.082939471530149e-05
524,5.91957098485385e-05
527,0.033521411017377885
537,1.4433658872014479e-05
540,0.00038933406087795195
542,0.00026752070590901574
544,6.281136642696086e-05
547,0.00021428767108819523
550,3.601351829240689e-05
551,0.00011964800629312516
552,3.421826472293743e-05
553,0.0002871487232596169
556,4.6206006037568975e-05
559,0.0002507636522850815
562,9.766568913425199e-05
565,8.134652225304555e-05
568,9.209816982668262e-05
573,0.00014731237218292768
574,0.00026080498211222407
578,0.0001282445933746442
580,0.03900973705202999
581,0.00023646473346070548
582,0.00014599005889577436
583,6.741973572140457e-05
585,0.00024204659055732507
586,0.0001639412413067808
587,0.00028208015462871536
588,5.4675251498308637e-05
593,6.820028308978794e-05
595,0.4340926982099645
597,0.003079252449162935
600,0.0003611863458992323
602,0.0001195484453237325
604,0.00010012188847793207
605,8.932487390383306e-05
606,3.595993078068783e-05
608,0.0249205823601019
610,0.12537423894462518
611,8.102855991819949e-05
614,0.0003298835944811095
616,0.0002877127658169256
619,0.001365155727980582
622,6.717471949363935e-05
624,0.012331078857623003
625,9.910979314633507e-05
627,2.9757167232780023e-05
629,0.00551774166421456
630,6.873754126302006e-05
631,9.106459020804333e-05
632,0.0003491172869379519
633,0.9212758407437384
636,6.405546304292385e-05
637,0.0002483118719256421
645,0.013242067801078575
652,7.296891273236077e-05
653,5.2779264343588926e-05
655,3.233420965995211e-05
658,3.632775113832339e-05
663,0.00044657696044172383
668,0.0002582424602016129
669,0.0001794572227558023
670,0.01520504709604988
674,8.881252272701383e-05
675,3.46636794313915e-05
676,0.001934240667971474
679,0.0006692359609454261
685,5.3374286610503953e-05
688,0.00014491171792884363
690,0.0001063217708024814
691,8.587829707377685e-05
692,0.0206700000413965
696,9.09816302680831e-05
697,3.9769950584863e-05
700,9.653001938791067e-05
702,8.241000539085683e-05
703,0.01379749821806513
707,0.00014311965343233025
709,0.00014430745826690385
713,5.9017080143669344e-05
716,0.0002448929123366689
717,0.018407954435139817
720,0.0012064140828446839
725,0.00012101478027037586
726,0.00013881170652489417
727,0.00029261669865113634
728,0.00020375883840222588
729,0.0012154731600371878
730,9.231883944368287e-05
734,0.000149622898082464
737,6.5561631179695e-05
738,0.0002837560955232122
739,2.3062729351757592e-05
744,0.0002434470730972623
745,0.0003922546840739913
747,0.00018985525949699548
749,1.6538941825970616e-05
752,3.4942079289465976e-05
753,0.00040594409310491575
755,6.174276388849439e-05
756,3.415819208043881e-05
757,0.00013077673294586484
758,5.9092931511935156e-05
761,7.265367271179736e-05
763,0.00034846118297592445
766,0.000624586043325137
768,3.1385539013303106e-05
770,0.0032603244274955847
772,0.0003463968626037076
781,0.0002577559378245064
783,7.172108943656995e-05
786,4.203998649139535e-05
788,2.7219322489199304e-05
790,0.00357631081667749
791,3.043690719089447e-05
793,0.0001427662499252022
797,0.0005404126171090471
798,0.00033934561585495857
801,7.298002597330368e-05
802,0.003940413075440381
804,9.192045401851785e-05
805,0.0008576126492135848
807,0.04051303961713873
808,0.005980785003505334
811,9.87932778053231e-05
818,8.73744910470702e-05
822,7.782223556291972e-05
827,4.670004041932624e-05
828,0.0008511860542678943
834,0.0008885731322281146
837,0.046372000298520864
839,4.293262496224168e-05
844,9.745193511677259e-05
845,0.00027847500391104703
849,0.0001184329488064349
864,0.00013868034592642031
865,0.0006744967378558752
866,4.078244732322618e-05
871,0.00010768129997505117
876,0.5356633292750433
877,6.116203530275195e-05
887,0.005276211658229616
889,4.842761249532455e-05
890,0.0014233239522104567
891,9.702300918328095e-05
895,0.00025444532066348064
896,3.113753870266949e-05
898,0.00030292790595662535
900,0.001322072318697676
903,0.03464929441651394
905,0.00015268420046091885
908,0.0018118542087883936
914,0.15964580664298345
917,0.00010978565737023453
918,0.025086809013185878
919,0.0001699124830967075
920,4.94015155984338e-05
921,0.02584557777621992
926,0.3716313121663871
927,0.00042214855654756553
928,0.0010228373966997219
929,0.07591182552238063
931,0.0012736326793315917
934,3.714658870141917e-05
937,0.21076770095929015
938,4.438974705719052e-05
939,0.004078556532625563
941,0.00023175094391199985
943,0.00041393974018045425
947,0.000353387445462938
950,0.00012064820498644282
952,6.027910027069755e-05
954,5.766306850438994e-05
958,0.00010989476669436991
960,0.00041891676642318335
961,0.0002407188363973676
964,9.350533921335411e-05
971,0.00020691824957807197
972,0.0032671759073592183
976,0.00015804092727898049
980,0.00010212590707983956
984,0.00020963655079249576
986,2.37015068279493e-05
989,0.00021337514133415507
992,5.016916110258175e-05
995,9.325631336519389e-05
997,0.1814885947134801
1000,0.004560129993191195
1005,4.9343152677131e-05
1006,0.8709501294893919
1014,3.4573379470974516e-05
1015,0.006689026796372606
1021,0.0001839175278396988
1022,0.4709633612861411
1023,0.001929603288827104
1025,0.012696607345393133
1027,0.11690700593549637
1028,0.00018523557590667005
1029,0.0014657384953304148
1033,0.00014804152848179382
1034,5.0850932581067935e-05
1037,6.132603633580177e-05
1040,0.008436913360183205
1044,0.00010359365306585875
1045,3.342557474723374e-05
1049,0.207060302110837
1051,3.87887311544897e-05
1053,0.0003464718505965359
1054,4.432520961468646e-05
1055,0.2036669958786309
1056,9.429853759445311e-05
1057,0.00027848268656633285
1058,0.0032761761753555205
1060,0.00010579210025849722
1061,6.849015100213058e-05
1067,7.480080646157119e-05
1069,3.983612914835785e-05
1073,0.0009665764373422139
1075,0.0001906855532818238
1080,0.00021270265920611393
1081,0.012286653556735843
1087,0.0003376363686112098
1090,0.00024148250265809983
1092,0.0010204040730700656
1099,0.0011870596871976092
1101,5.765274207173007e-05
1105,0.00024884219501002607
1107,0.0001701962455723696
1111,0.00017437677298411274
1113,0.00017862023405158022
1114,0.00029064818508823474
1117,0.004614209300748182
1118,0.0020342150058582417
1120,0.00020759383360575702
1124,7.94785452898212e-05
1125,0.0003647838231414452
1133,0.0002594175682240712
1137,3.475077475898195e-05
1143,4.129817532163304e-05
1146,0.0003672440863601771
1148,0.0005944986199870246
1149,0.0004186267340282901
1152,0.00014105965151439153
1153,0.8902556628826722
1155,0.00013462516654897392
1157,0.002152169276748917
1158,0.0018089970694187111
1161,4.6690452703332525e-05
1162,0.03596926682870623
1166,0.0001897200995289145
1171,0.8598569067056492
1175,1.9927487817915888e-05
1179,0.014577118397270947
1182,6.2488341118052e-05
1183,0.00012557434972183793
1184,9.090070129163426e-05
1185,0.00010512715892502262
1186,0.00048228941288913125
1187,5.2194635407308606e-05
1192,0.012090942724474132
1193,0.0024626408816003963
1194,0.002911170641235261
1197,0.00017095305478560257
1198,0.0005715961540618514
1199,0.00011879613621210769
1204,8.585149564904586e-05
1205,0.48757093407655855
1208,0.0075836075597291485
1209,0.00011010552492642183
1210,7.741976132885509e-05
1212,0.26249441069204665
1215,7.868961139010833e-05
1216,0.19042131333657758
1217,0.00011771061269881463
1219,3.484262553968366e-05
1223,0.00017205975420245094
1224,0.3711312987546712
1226,6.561165447724506e-05
1233,0.006044330149744678
1234,0.00021069684953879382
1237,0.0003154687840907776
1239,0.0001951770921977764
1241,0.0004475869066207697
1246,0.00011785427939071429
1247,9.261058760216175e-05
1248,5.9153282149984706e-05
1251,8.793691157863771e-05
1261,0.000267814514714056
1263,0.00018424716680884548
1264,0.00018325134761152244
1267,0.4248317722796931
1268,0.03092051891963107
1269,9.453473649264256e-05
1270,0.0006207524415900238
1271,0.09736847376316929
1273,0.0004637956548961165
1276,0.0006139193101155461
1277,0.3129537655937213
1278,5.0485849487146643e-05
1280,7.25599108370963e-05
1282,0.0011603870219142
1283,6.314208743809336e-05
1284,0.00012012782122021635
1285,0.0001988702037422931
1289,0.00027735050108089297
1295,0.0033198625046355315
1298,7.499875835959703e-05
1300,0.0001012927274229151
1301,0.024340572499144383
1306,2.0508561513700253e-05
1314,0.010250233674489835
1315,0.02706720920942894
1317,0.0013187765324758824
1318,0.024563848247766397
1320,9.90045258539177e-05
1321,0.00025764538095870396
1322,0.0004957069515978865
1323,0.6030178111263228
1325,0.0001302072743245649
1326,0.0003664999422432268
1327,5.36817634088161e-05
1328,0.00040757992922860106
1329,0.00015018310812782182
1332,3.960696746391853e-05
1337,1.0392844520553195e-05
1338,0.00017791712518709215
1343,0.0747787360944284
1344,3.7547591954505004e-05
1349,0.0010283109179722802
1350,0.0002464534234457001
1353,4.7332305678841316e-05
1354,8.336305671543149e-05
1355,6.474843083999681e-05
1359,0.0004361280667881375
1366,4.646981278950243e-05
1367,0.00045363223957748327
1369,0.15476274827667708
1373,0.024199687375054832
1377,4.745960037667148e-05
1378,0.00020574127394416312
1381,6.658013155967932e-05
1382,8.024783818599406e-05
1384,5.777612716783859e-05
1385,0.00011407621752883443
1386,0.777773318568523
1387,0.0002450862512381206
1390,6.344454500787414e-05
1392,0.00021538613747232646
1394,0.0022996355082721387
1400,0.0018172544750183065
1401,3.870390079491881e-05
1410,6.973714446466956e-05
1411,0.000202738854480214
1413,0.4267981441069518
1414,0.00012050796063037503
1417,0.0006632844144029616
1423,0.00012023142247328052
1427,0.00012430522015787396
1428,0.00041415262542701106
1430,0.00025383618231210434
1431,0.006630660100571102
1432,9.797429738172059e-05
1440,0.0006620719181630685
1441,0.0007718598529031865
1450,0.010758703269884255
1454,0.16390642692230523
1457,0.0017859278255473886
1458,0.00016978913362072055
1459,3.420643145562614e-05
1460,0.0002798907094026161
1462,0.053133824131765886
1468,0.00013034998675747524
1469,0.010137820516388013
1470,7.210445498238777e-05
1472,0.0009533417380716968
1475,0.0004898002843465627
1476,0.00924965260557361
1482,0.0001524663351995606
1487,0.00023459718794892914
1489,5.1166586643089634e-05
1492,0.0005040004193180748
1494,0.00031946754624205217
1495,0.5527907355221622
1496,0.00028034114525869
1497,0.00013116176442718233
1499,0.00012122360592935445
1507,0.020839422534711074
1511,0.0006010570100752155
1517,0.0007576255559096105
1518,0.00011106658760274563
1519,0.00013725217275627506
1520,4.8826394504716014e-05
1521,0.005008170382126833
1523,0.0001411020050051347
1527,8.683809105045396e-05
1528,0.00015147384185770248
1531,0.021132880306812988
1534,0.0025607060094792545
1535,0.00016804698064032996
1536,0.0003420262364087442
1539,5.355102728808597e-05
1540,0.00014405275029637717
1541,8.580285582840856e-05
1543,4.1804594085333575e-05
1545,5.498197273907468e-05
1546,0.00014713560800145613
1551,0.00047967607610812984
1552,0.00018216476344865443
1555,0.00037609900305694014
1556,0.00019514451005334143
1557,0.00010248471415172315
1560,0.00031193611048785564
1566,0.00838396550739415
1572,0.0004374779807717008
1574,0.00015997140766127715
1575,0.0004549542437359876
1576,0.0008607158231875623
1577,0.00016624509318791637
1581,0.0003438480867864507
1586,0.0004988449226135115
1587,0.08025908370913726
1589,0.006621352873551589
1590,0.0003083034963091651
1592,0.00017772945323981613
1595,3.263306799923249e-05
1600,0.007869047074004301
1602,0.004407775423534548
1610,0.00011659341856423594
1611,0.004548378916351696
1612,0.0007592362462586933
1613,3.818617078528419e-05
1614,0.00014194390280490796
1618,0.0003661599488731423
1620,0.0004449746492184267
1622,0.00013986853759237453
1627,0.00010544293004551101
1632,6.633468761530808e-05
1633,0.0025782919662159553
1634,0.0007752814726804306
1636,0.0025520694735686783
1642,6.09443522564563e-05
1643,0.00028936346093954456
1645,0.0005821864520210962
1651,8.770802293551344e-05
1652,8.589080225551695e-05
1654,0.0001929231989748875
1659,0.0001044694508161908
1662,0.0001927534290412998
1665,0.00018296858561678622
1666,0.0015685319593874852
1667,4.635812229363071e-05
1673,0.0013006147904700814
1674,0.47230509007263316
1677,3.5529637784612915e-05
1679,1.5077511389157073e-05
1686,0.9052470077852286
1687,0.0010290013990015391
1689,0.0001387066984089024
1691,7.782223556291972e-05
1697,0.00048366385310169373
1698,0.0005961045896917967
1700,7.384801232408907e-05
1702,0.00011411889042904578
1703,0.0003514952625525042
1704,0.6305053915286123
1708,0.00030346326096475265
1711,0.5710680097108406
1712,0.00017407758040423828
1713,8.819996008091992e-05
1716,0.8598150785062213
1717,0.0001001465131279975
1720,0.254312644357476
1722,0.00018653085099059046
1726,0.004093165070409227
1727,0.0029243975727391756
1728,6.113047986128502e-05
1730,7.998342542462409e-05
1731,0.00034612264410622206
1734,2.0226071389869665e-05
1735,9.31013265182358e-05
1739,0.003587045059656076
1740,0.6917159273410362
1741,5.7928394657906465e-05
1742,0.001427719736098796
1744,0.00014338163386991303
1748,0.0025589215064556517
1749,0.0001494184716213425
1750,0.0009436126333259561
1751,0.05020142919631827
1752,6.978421376179668e-05
1753,8.799710193021933e-05
1754,6.675838160191326e-05
1755,0.0003051504019376887
1757,0.0005243131197990367
1759,0.14383108100413575
1764,8.217601698325231e-05
1765,0.0007293943281234693
1766,0.0012019446129243345
1767,0.00013617555617983292
1769,0.041752069890316275
1770,4.435964844627344e-05
1777,0.00020110805545171096
1778,0.00026892516557107605
1780,3.714658870141917e-05
1783,0.001183062501167913
1786,3.3240402684821164e-05
1788,0.00010238711184523202
1793,0.0001648773568488448
1794,0.000456398707723161
1796,2.3636084094277733e-05
1799,8.540142910641107e-05
1800,0.00032440996955631756
1801,0.0005163495985898054
1803,0.0005992040218502
1805,0.0015683824358090127
1807,0.10951402132371169
1808,0.43840861977098594
1811,0.0002531267918155117
1815,0.0017075186420248128
1819,0.0004739566154870953
1820,0.0009401042188072675
1822,0.17596470204948217
1825,8.884074530677254e-05
1826,9.229183676410136e-05
1829,0.8056458176825008
1830,0.00017780450312601068
1831,0.0002441386699618107
1835,2.876304307506379e-05
1836,0.0027229881204062388
1838,0.00015041019791358094
1839,6.0966427878732424e-05
1842,0.0003005705554464197
1846,0.09739784623280562
1847,0.00033695840998697655
1848,4.1977327309030656e-05
1849,0.0009046951290181643
1850,4.879954381334323e-05
1852,0.0009845114513879775
1854,3.797724105322665e-05
1855,0.030752112452977473
1856,4.65649748559675e-05
1858,0.9077347346943537
1869,3.3215316394208975e-05
1872,0.00045668636214710016
1876,3.5932856004383595e-05
1879,1.6791674513085443e-05
1880,0.00012880315841170965
1882,0.00017130641447558827
1887,0.0014181571316850686
1888,0.5889851907271025
1892,0.0013938521283979293
1894,0.0001438831148632291
1895,0.00024878102292210486
1898,4.305045707768788e-05
1900,0.0003641585565717177
1901,0.00013567298349869588
1903,0.00037276883014990573
1904,0.00041548325720839685
1907,0.0011994387546005794
1908,1.4084534164154384e-05
1911,0.00014120353732843618
1914,0.00040852608506185804
1917,7.511446437628586e-05
1923,4.745073499491605e-05
1925,2.415541406048571e-05
1928,0.00015267816912571455
1929,0.00838429428608427
1934,3.256872766709702e-05
1936,0.001458266910750907
1937,0.00018150973494079797
1938,0.001122891370706887
1939,4.961305308916936e-05
1942,0.00041583417093544073
1944,0.0005785592583160657
1945,0.00018537806883797556
1946,0.0002810284896804165
1948,0.0012512457256804552
1951,0.0002115069090547299
1952,0.0001422021758523672
1957,0.047872019950122455
1960,9.204628573758608e-05
1961,6.369460116170413e-05
1962,8.626849620544626e-05
1965,9.560133273087072e-05
1966,4.804422958160187e-05
1973,0.570158570558419
1976,0.05390679639624663
1978,0.9452355522135835
1979,0.0001069043032209906
1980,0.00024375010939952797
1984,0.000550039322396366
1985,0.0005394820728234492
1990,0.0017714134356927923
1991,2.6001885880849675e-05
1993,0.14368874755907635
1999,0.00029513601468372476
2000,0.0002394905046322269
2001,0.00011623406380407781
2002,0.0014802944855005047
2007,8.66582076795066e-05
2009,0.0012839981446928139
2011,0.0005328639706863738
2012,0.00018906625894110656
2014,0.4799152957942348
2017,2.003032417220667e-05
2019,0.00011575790655697575
2022,0.0002420860328601687
2025,0.0003853109784556872
2029,0.00010127401233513764
2030,2.0571818536348246e-05
2031,8.184798320530738e-05
2032,0.30262800344297686
2034,0.01352950046207548
2036,0.00033784385113207465
2038,4.1192093156561696e-05
2039,9.426039898443284e-05
2040,2.201095215776976e-05
2044,3.1805674518584445e-05
2045,0.00023191395178989808
2046,0.8819045867475473
2050,0.00011422887834545067
2052,0.0005643794919228701
2053,0.00021962281480896804
2054,0.00016168022548841037
2055,3.398182779463675e-05
2057,0.00017979921712878364
2059,0.0003490253148650584
2061,0.00021500634352077363
2062,0.0003257219941467279
2064,0.0007785046816950158
2065,6.890721118488101e-05
2070,0.0007053255917639579
2074,0.00011795241051332975
2077,4.752285169249924e-05
2078,0.18244795192043234
2081,0.00013944095367085226
2083,7.74520341338147e-05
2086,0.0005686229066073759
2089,9.51026046836789e-05
2099,3.072857276986347e-05
2100,0.0004061505651025986
2103,0.00024043913929539543
2104,0.0002745585505028284
2105,0.005611396027000866
2107,0.0003959430208978853
2108,0.0021318584474773017
2109,7.259104429414653e-05
2110,0.04242858511069119
2113,2.9926997397831204e-05
2117,7.659268615765005e-05
2119,3.639919046593252e-05
2121,0.0002393649449826441
2123,0.0005847802655009567
2126,0.0007599546753378445
2127,1.840181539621669e-05
2128,4.0539163188340566e-05
2130,2.301479506981227e-05
2131,0.00016641762942388555
2133,0.00028743540372243857
2135,0.008323954514755061
2142,0.001326608259787578
2144,0.0001788833670735216
2145,0.00019331523688946947
2146,0.0001257223198521589
2149,9.236057476756724e-05
2155,0.0002972382426332646
2156,5.901202775607829e-05
2157,0.6861379836285763
2158,2.9610427366007623e-05
2163,3.71788832083485e-05
2167,0.27776077270838273
2178,6.182162558464655e-05
2179,0.00013807283945760528
2181,9.105594693549519e-05
2182,0.0002760522528062904
2190,0.0035890641893912274
2192,0.0007181220611675173
2196,0.00030667144911837493
2198,3.493997196206755e-05
2199,0.00036124444179413663
2206,4.642217256831607e-05
2211,4.80037158363515e-05
2214,0.0003595314368808074
2215,0.016290367741849762
2216,0.00017233093324371597
2217,6.31428424211024e-05
2219,2.2297058381387893e-05
2220,0.00015911616444957687
2223,2.3439170154114367e-05
2225,0.00018014316545644516
2226,0.0006973352082149129
2227,0.00010672734214853075
2229,0.00013628136011808022
2230,0.0008869315278453103
2239,0.0001400440396025815
2241,0.0003574616640576704
2242,0.0003836475817036103
2243,0.0006108794811954037
2245,6.474342799322615e-05
2247,0.002403076346122683
2248,0.00020998789796438744
2250,0.002243321293963292
2251,0.0003893859695262791
2252,2.8320807082451743e-05
2253,4.537844725500969e-05
2254,0.013039568929043012
2255,0.20971539230360392
2256,0.004524207576804514
2257,0.00018552412882645196
2259,0.0001081262529533079
2268,9.508601858982834e-05
2272,2.924606820146093e-05
2275,0.00025253313645568794
2278,0.0002136089726249024
2280,5.679792625872461e-05
2285,0.0004568852451771886
2292,0.0002445836332480046
2293,0.00033841706252770473
2294,0.00012005352039598333
2296,4.984289374854339e-05
2297,0.010219720419996579
2298,0.0003599061552748309
2300,0.0005968205226684466
2301,0.00012453378105305364
2303,0.000853251260355718
2305,0.0005784096060759857
2310,0.00046391892359481967
2315,0.00033934561585495857
2316,8.250520593664026e-05
2317,4.150371432805518e-05
2318,6.488655857646026e-05
2322,0.00041259054217316574
2323,9.397096401161207e-05
2331,0.0003046755852155383
2333,0.42558891353077916
2337,0.00010822051698644449
2341,9.214544716044096e-05
2344,0.0005590136194917565
2350,0.00022630269486971548
2352,0.00046692957191010964
2353,0.00010238711184523202
2354,0.0024092877582968793
2356,0.00012142833630956631
2357,8.594227612727336e-05
2368,0.00014768611368830972
2369,0.00017746772755311644
2370,0.016784252386914958
2371,5.904812333226419e-05
2374,9.488486526820514e-05
2382,0.008248872085014096
2383,3.387694262155739e-05
2386,8.87944927758653e-05
2390,0.02363976292893974
2393,0.00014932614519106962
2394,0.0003119032002586308
2395,7.236058314523184e-05
2396,1.6516786869313972e-05
2400,0.00015197473621625902
2401,0.000151192678765147
2403,0.00026024680973015554
2404,0.0005608041248770029
2407,0.0006861267509204197
2412,0.00011949616251339809
2414,0.4259097962507994
2415,0.00028301205908166005
2424,0.00032813308917892784
2426,0.00141110992143649
2429,0.8476785711674133
2432,0.374831944943545
2434,9.125561157298662e-05
2435,3.2304439619368064e-05
2436,0.00046805574229158013
2437,7.691819574386224e-05
2440,4.470120345219345e-05
2442,8.617373661279922e-05
2445,0.00014520669353697632
2446,5.479496045879124e-05
2447,0.00013656184758577107
2448,0.0001540211152191802
2450,0.0002520835635203895
2452,0.13078055140884595
2455,5.476409533317364e-05
2456,0.0002000631428594639
2457,5.046359323423136e-05
2458,0.00010116016909251331
2466,0.00016932687486337044
2467,0.00016470792262612998
2472,0.0016603544137158647
2478,0.005510134696840621
2480,6.977849331416864e-05
2483,0.00029629999301956277
2487,0.00010131282701750692
2488,4.719681171087222e-05
2490,0.8463212595875222
2493,0.00046456880796449154
2497,0.0003892469344514594
2499,0.0005191753488832957
2501,0.00011303356408653363
2502,8.852387336213465e-05
2510,0.0003458304683156971
2511,8.497249814952186e-05
2517,3.645807217768254e-05
2518,0.00022131755611487237
2520,0.00011684526689051666
2526,0.037157588179958054
2533,5.847370636093451e-05
2536,0.0025538105964816892
2540,0.00010613294987188223
2541,0.000530771260932251
2542,0.008490332966952778
2547,0.001083917632245632
2548,0.0005918120782219207
2549,2.1943618032222577e-05
2553,7.176472583204273e-05
2554,0.000670165049012453
2556,5.9627028537954196e-05
2558,0.4019410111269118
2560,6.248679994466301e-05
2561,0.0007290964323704976
2565,0.00019008980284811872
2566,6.458019941507669e-05
2568,0.0002054818683321792
2569,4.0108869308647496e-05
2573,4.769413882971539e-05
2575,0.00017665885720431873
2576,0.0008549851174368014
2578,0.00026035562012372097
2579,0.00018501354236759307
2581,8.354626220799817e-05
2582,4.1302679089053394e-05
2583,0.004772905035489228
2584,8.906167076022969e-05
2586,0.12183348153941392
2588,7.904145476256806e-05
2591,0.00037981551834217846
2593,0.00016599255717655102
2596,0.00022417433715031166
2602,0.00016641762942388555
2606,0.021440140082048816
2609,0.0004371830580075423
2611,4.482979297451981e-05
2612,8.634034527002925e-05
2614,0.00011034445714887224
2629,0.00015332373850313107
2630,2.804551330954479e-05
2633,0.0008134621296360031
2634,0.0025087291504596087
2635,0.00016136446454697727
2639,6.94126658310093e-05
2640,0.0006927804369337875
2641,0.00012912883418244895
2646,7.922115109888452e-05
2647,3.413891659537974e-05
2650,0.0003672644835387633
2651,4.229233500285404e-05
2654,6.334426020510958e-05
2655,4.541940937275483e-05
2659,0.0005485119215098612
2660,0.32053834348488036
2662,9.612299982694838e-05
2669,0.0007470322330133917
2674,0.0024591931414707216
2675,0.013451140692187906
2676,7.162161666951993e-05
2678,7.976339946785939e-05
2680,0.0004414962574285002
2681,0.004817599861544639
2683,3.2531132175160916e-05
2695,0.00034037432636640954
2696,0.00018380199394009585
2697,0.0006195336829372629
2698,0.05150469639777482
2701,3.568653013458816e-05
2708,0.0006969545624745499
2710,7.360132728050168e-05
2711,0.00014430745826690385
2712,0.0003903810717439599
2716,9.917767986117655e-05
2717,0.00015445309230827483
2723,0.04003869383443329
2726,0.0001463429087448462
2727,0.00012068487070792744
2728,0.0008042494450985285
2729,0.00014726863559009188
2733,3.864608297377674e-05
2734,0.0016627308744985097
2737,0.00021105290713867235
2739,7.005860670069955e-05
